2.02991 0.029
2.04983 0.027875
2.04983 0.0268906
2.04983 0.0260293
2.04983 0.0252756
2.04983 0.0246162
2.06895 0.0264142
2.07002 0.0257374
2.07002 0.0251452
2.07002 0.0246271
2.07002 0.0241737
2.07002 0.023777
2.07002 0.0234298
2.07002 0.0231261
2.07002 0.0228604
2.08807 0.0248778
2.0885 0.0242681
2.08954 0.0238596
2.09051 0.0233771
2.09051 0.022955
2.09051 0.0225856
2.09051 0.0222624
2.09051 0.0219796
2.09051 0.0217322
2.09051 0.0215156
2.09051 0.0213262
2.09051 0.0211604
2.09051 0.0210154
2.09051 0.0208884
2.09051 0.0207774
2.09051 0.0206802
2.09051 0.0205952
2.09051 0.0205208
2.1072 0.0225807
2.10779 0.0221331
2.10779 0.0217415
2.10781 0.0213988
2.10866 0.0212239
2.109 0.0209459
2.10963 0.0208277
2.11036 0.0207242
2.11036 0.0206337
2.11036 0.0205545
2.11036 0.0204852
2.11036 0.0204245
2.11036 0.0203715
2.11036 0.020325
2.11037 0.0202844
2.11037 0.0202489
2.11037 0.0202177
2.11037 0.0201905
2.11037 0.0201667
2.11037 0.0201459
2.11037 0.0201276
2.11037 0.0201117
2.11037 0.0200977
2.11218 0.0203355
2.11218 0.0205436
2.11218 0.0207256
2.11218 0.0208849
2.11218 0.0210243
2.11218 0.0211463
2.11218 0.021253
2.11219 0.0213464
2.11219 0.0214281
2.11219 0.0214996
2.11219 0.0215621
2.11219 0.0216168
2.11219 0.0216647
2.12632 0.0234566
2.1267 0.0228996
2.1272 0.0225371
2.1272 0.02222
2.1272 0.0219425
2.1272 0.0216997
2.1272 0.0214872
2.12721 0.0213013
2.12778 0.0211386
2.12825 0.0209963
2.12825 0.0208718
2.12826 0.0207628
2.12875 0.0206675
2.1292 0.020584
2.12949 0.020511
2.13009 0.0204471
2.13009 0.0203912
2.1301 0.0203423
2.1301 0.0202995
2.1301 0.0202621
2.1301 0.0202293
2.1301 0.0202007
2.1301 0.0201756
2.1301 0.0201536
2.1301 0.0201344
2.1301 0.0201176
2.13011 0.0201029
2.13079 0.0200901
2.13079 0.0200788
2.13079 0.0200689
2.13079 0.0200603
2.13079 0.0200528
2.13079 0.0200462
2.13079 0.0200404
2.13079 0.0200354
2.1308 0.0200309
2.1308 0.0200271
2.1308 0.0200237
2.1308 0.0200207
2.1308 0.0200181
2.1308 0.0200159
2.1308 0.0200139
2.1308 0.0200121
2.1308 0.0200106
2.1308 0.0200093
2.1308 0.0200081
2.1313 0.0201321
2.132 0.0199906
2.132 0.0199918
2.132 0.0199928
2.132 0.0199937
2.132 0.0199945
2.132 0.0199952
2.132 0.0199958
2.132 0.0199963
2.132 0.0199968
2.13201 0.0199972
2.13201 0.0199975
2.13201 0.0199978
2.13201 0.0199981
2.13201 0.0199983
2.13201 0.0199985
2.13305 0.0201237
2.13305 0.0202333
2.13305 0.0203291
2.13305 0.020413
2.13305 0.0204863
2.13305 0.0205506
2.13305 0.0206067
2.13305 0.0206559
2.13305 0.0206989
2.13305 0.0207365
2.15347 0.0232695
2.15347 0.0237358
2.15348 0.0241438
2.15348 0.0245008
2.15348 0.0248132
2.15348 0.0249616
2.15348 0.0250914
2.15348 0.025205
2.15348 0.0253043
2.15348 0.0253913
2.15348 0.0254674
2.15348 0.025534
2.15348 0.0255922
2.15348 0.0256432
2.15348 0.0256878
2.15348 0.0257268
2.15348 0.025761
2.15349 0.0257908
2.15349 0.025817
2.15349 0.0257149
2.15349 0.0256255
2.15349 0.0255473
2.15349 0.0254789
2.15349 0.025419
2.15349 0.0253667
2.15349 0.0253208
2.15349 0.0252807
2.15349 0.0251206
2.15349 0.0249806
2.15349 0.024858
2.15349 0.0247507
2.15349 0.0245319
2.15349 0.0243404
2.1535 0.0241729
2.1535 0.0240262
2.1535 0.023898
2.1535 0.0237857
2.1535 0.0236875
2.1535 0.0236016
2.1535 0.0235264
2.1535 0.0234606
2.1535 0.023403
2.1535 0.0233526
2.1535 0.0233085
2.1535 0.02327
2.1535 0.0232362
2.1535 0.0232067
2.1535 0.0231809
2.1535 0.0231583
2.15351 0.0231385
2.15351 0.0231212
2.15351 0.023106
2.15351 0.0230928
2.15351 0.0230812
2.15351 0.023071
2.15351 0.0230621
2.15351 0.0230544
2.15351 0.0230476
2.15351 0.0230416
2.15351 0.0230364
2.15351 0.0230319
2.15351 0.0230279
2.15351 0.0230244
2.15353 0.0230214
2.15372 0.0230187
2.15372 0.0230163
2.15372 0.0230143
2.15372 0.0230125
2.15372 0.0230109
2.15372 0.0230096
2.15372 0.0230084
2.15372 0.0230073
2.15372 0.0230064
2.15372 0.0230056
2.15372 0.0230049
2.15372 0.0230043
2.15373 0.0230038
2.15373 0.0230033
2.15373 0.0230029
2.15373 0.0230025
2.15373 0.0230022
2.15373 0.0230019
2.15373 0.0230017
2.15373 0.0230015
2.15373 0.0230013
2.15373 0.0230011
2.15373 0.023001
2.15373 0.0230009
2.15373 0.0230008
2.15373 0.0230007
2.15373 0.0230006
2.15373 0.0230005
2.15374 0.0230004
2.15374 0.0228754
2.15374 0.022766
2.15374 0.0226702
2.15374 0.0225864
2.15374 0.0223881
2.15374 0.0222146
2.15374 0.0220628
2.15374 0.0219299
2.15374 0.0218137
2.15374 0.021712
2.15374 0.021623
2.15374 0.0215451
2.15512 0.021727
2.15512 0.0218861
2.15512 0.0220253
2.15512 0.0221472
2.15512 0.0222538
2.15512 0.0223471
2.15512 0.0224287
2.15512 0.0225001
2.15512 0.0225626
2.15512 0.0226173
2.15513 0.0226651
2.15513 0.022707
2.15513 0.0227436
2.15513 0.0227756
2.15513 0.0228037
2.15513 0.0228282
2.15513 0.0228497
2.15513 0.0228685
2.15513 0.0228849
2.15513 0.0228993
2.15513 0.0227869
2.15513 0.0226885
2.15513 0.0226025
2.15513 0.0225272
2.15513 0.0224613
2.15514 0.0224036
2.15514 0.0223532
2.15514 0.022309
2.15514 0.0222704
2.15514 0.0222366
2.15514 0.022207
2.15514 0.0221811
2.15514 0.0221585
2.15514 0.0221387
2.15514 0.0221213
2.15514 0.0221062
2.15514 0.0220929
2.15514 0.0220813
2.15514 0.0220711
2.18623 0.0259372
2.18623 0.0268201
2.18623 0.0275926
2.18623 0.0282685
2.18623 0.0288599
2.18623 0.0293774
2.18623 0.0298303
2.18623 0.0302265
2.18623 0.0305732
2.18623 0.0308765
2.18623 0.031142
2.18623 0.0313742
2.18623 0.0315774
2.18623 0.0317553
2.18623 0.0319108
2.18623 0.032047
2.18624 0.0321661
2.18624 0.0322704
2.18624 0.0323616
2.18624 0.0324414
2.18624 0.0325112
2.18624 0.0325723
2.18624 0.0326258
2.18624 0.0326725
2.18624 0.0327135
2.18624 0.0327493
2.18624 0.0327806
2.18624 0.032808
2.18624 0.032832
2.18624 0.032853
2.18624 0.0328714
2.18625 0.0328875
2.18625 0.0329015
2.18625 0.0329139
2.18625 0.0329246
2.18625 0.032934
2.18625 0.0329423
2.18625 0.0329495
2.18625 0.0329558
2.18625 0.0329613
2.18625 0.0329662
2.18625 0.0329704
2.18625 0.0329741
2.18625 0.0329773
2.18625 0.0329802
2.18625 0.0329826
2.18625 0.0329848
2.18626 0.0329867
2.18626 0.0329884
2.18626 0.0329898
2.18626 0.0329911
2.18626 0.0329922
2.18626 0.0329932
2.18626 0.032994
2.18626 0.0329948
2.18626 0.0329954
2.18626 0.032996
2.18626 0.0329965
2.18626 0.0329969
2.18626 0.0329973
2.18626 0.0329977
2.18626 0.0329979
2.18627 0.0329982
2.18707 0.0331234
2.18707 0.033233
2.18707 0.0333289
2.18707 0.0334128
2.18707 0.0334862
2.18707 0.0335504
2.18707 0.0336066
2.18707 0.0336558
2.18708 0.0336988
2.18708 0.0337365
2.18708 0.0337694
2.18708 0.0337982
2.18708 0.0338234
2.18708 0.0338455
2.18708 0.0338648
2.18708 0.0338817
2.18708 0.0338965
2.18708 0.0339094
2.18708 0.0339208
2.18708 0.0339307
2.18708 0.0339393
2.1884 0.0340719
2.1884 0.0341879
2.18841 0.0342894
2.18841 0.0343783
2.18841 0.034456
2.18841 0.034524
2.18841 0.0345835
2.18841 0.0346355
2.18841 0.0346811
2.18841 0.034721
2.18841 0.0347558
2.18841 0.0347864
2.18841 0.0348131
2.18841 0.0348364
2.18841 0.0348569
2.18841 0.0348748
2.18841 0.0348904
2.18842 0.0349041
2.18842 0.0349161
2.18842 0.0349266
2.18842 0.0349358
2.18842 0.0349438
2.18842 0.0349508
2.18842 0.034957
2.18842 0.0349623
2.18842 0.0349671
2.18842 0.0349712
2.18842 0.0349748
2.18842 0.0349779
2.18842 0.0349807
2.18842 0.0349831
2.18843 0.0349852
2.18843 0.0349871
2.18843 0.0349887
2.18843 0.0349901
2.18843 0.0349913
2.18992 0.0351174
2.18992 0.0352277
2.18992 0.0353243
2.18992 0.0354087
2.18993 0.0354826
2.18993 0.0355473
2.18993 0.0356039
2.18993 0.0356534
2.18993 0.0356967
2.18993 0.0357346
2.18993 0.0357678
2.18993 0.0357968
2.18993 0.0358222
2.18993 0.0358444
2.18993 0.0358639
2.18993 0.0358809
2.18993 0.0358958
2.18993 0.0359088
2.18994 0.0359202
2.18994 0.0359302
2.18994 0.0359389
2.18994 0.0359465
2.18994 0.0359532
2.18994 0.0359591
2.18994 0.0359642
2.18994 0.0359687
2.18995 0.0359726
2.18995 0.035976
2.18995 0.035979
2.19075 0.0361066
2.19076 0.0362183
2.19076 0.036316
2.19076 0.0364015
2.19076 0.0364763
2.19076 0.0365418
2.19076 0.0365991
2.19076 0.0366492
2.19076 0.036693
2.19077 0.0367314
2.19077 0.036765
2.1922 0.0370444
2.1922 0.0372888
2.1922 0.0375027
2.1922 0.0376899
2.19221 0.0378536
2.19221 0.0379969
2.19221 0.0381223
2.19221 0.038232
2.19221 0.038328
2.19221 0.038412
2.19221 0.0384855
2.19222 0.0385498
2.19222 0.0386061
2.19222 0.0386553
2.19222 0.0386984
2.19222 0.0387361
2.19222 0.0387691
2.19222 0.038798
2.19222 0.0388232
2.19223 0.0388453
2.19223 0.0388646
2.19415 0.0391316
2.19416 0.0393651
2.19416 0.0395695
2.19416 0.0397483
2.19416 0.0399048
2.19416 0.0400417
2.19416 0.0401615
2.19416 0.0402663
2.19417 0.040358
2.19417 0.0404382
2.19417 0.0405085
2.19417 0.0405699
2.19417 0.0406237
2.19417 0.0406707
2.19417 0.0407119
2.19417 0.0407479
2.19418 0.0407794
2.19418 0.040807
2.19418 0.0408311
2.19418 0.0408522
2.19418 0.0408707
2.19418 0.0408868
2.19418 0.040901
2.19418 0.0409134
2.19419 0.0409242
2.19419 0.0409337
2.19419 0.040942
2.19419 0.0409492
2.19419 0.0409556
2.19419 0.0409611
2.19419 0.040716
2.19505 0.0406265
2.19506 0.0405482
2.19506 0.0404796
2.19506 0.0404197
2.19506 0.0403672
2.19506 0.0403213
2.19506 0.0402812
2.19506 0.040246
2.19506 0.0402153
2.19507 0.0401884
2.19507 0.0401648
2.19589 0.0401442
2.19589 0.0401262
2.19589 0.0401104
2.19589 0.0400966
2.19589 0.0400845
2.19589 0.040074
2.19589 0.0400647
2.19589 0.0400566
2.1959 0.0400495
2.1959 0.0400434
2.19785 0.0402879
2.19785 0.0405019
2.19786 0.0406892
2.19786 0.0408531
2.19786 0.0409964
2.19786 0.0411219
2.19786 0.0412316
2.19786 0.0413277
2.19786 0.0414117
2.19786 0.0414853
2.19787 0.0415496
2.19787 0.0416059
2.19787 0.0416552
2.19787 0.0416983
2.19787 0.041736
2.19787 0.041769
2.19787 0.0417979
2.19787 0.0418231
2.19788 0.0418452
2.19788 0.0418646
2.19788 0.0418815
2.20058 0.0422713
2.20059 0.0426124
2.20059 0.0429109
2.20059 0.043172
2.20059 0.0434005
2.20059 0.0436004
2.2006 0.0437754
2.2006 0.0439285
2.2006 0.0440624
2.2006 0.0441796
2.2006 0.0442821
2.20061 0.0443719
2.20061 0.0444504
2.20061 0.0445191
2.20256 0.0448292
2.20256 0.0451006
2.20256 0.045338
2.20256 0.0455457
2.20256 0.0457275
2.20257 0.0458866
2.20257 0.0460258
2.20257 0.0461475
2.20257 0.0462541
2.20257 0.0463473
2.20258 0.0464289
2.20258 0.0465003
2.20258 0.0465628
2.20258 0.0466174
2.20258 0.0466652
2.20258 0.0467071
2.20259 0.0467437
2.20259 0.0467757
2.20259 0.0468038
2.20259 0.0468283
2.23664 0.0510998
2.23664 0.0509623
2.23664 0.050842
2.23664 0.0507368
2.23665 0.0506447
2.23665 0.0505641
2.23665 0.0504936
2.23665 0.0504319
2.23666 0.0503779
2.23985 0.0507056
2.23985 0.0509924
2.23985 0.0512434
2.23985 0.051463
2.23985 0.0516551
2.23985 0.0518232
2.23985 0.0519703
2.23986 0.052099
2.23986 0.0522116
2.23986 0.0523102
2.24155 0.0526464
2.24155 0.0529406
2.24155 0.053198
2.24155 0.0534233
2.24155 0.0536204
2.24155 0.0537928
2.24155 0.0539437
2.24155 0.0540758
2.24155 0.0541913
2.24156 0.0542924
